"","TimeSeries","BroadcastTime","Transcript","TweetTime","Tweet","RTCount","IsRetweet","IsInfluenced"
"10710",2018-02-08 10:29:00,"","","","","","",""
"10711",2018-02-08 10:30:00,"","","","","","",""
"10712",2018-02-08 10:31:00,"","","","","","",""
"10713",2018-02-08 10:32:00,"","","","","","",""
"10714",2018-02-08 10:33:00,"","","","","","",""
"10715",2018-02-08 10:34:00,"","","","","","",""
"10716",2018-02-08 10:35:00,"","","","","","",""
"10717",2018-02-08 10:36:00,"","","","","","",""
"10718",2018-02-08 10:37:00,"","","","","","",""
"10719",2018-02-08 10:38:00,"","","","","","",""
"10720",2018-02-08 10:39:00,"","","","","","",""
"10721",2018-02-08 10:40:00,"","","","","","",""
"10722",2018-02-08 10:41:00,"","","","","","",""
"10723",2018-02-08 10:42:00,"","","","","","",""
"10724",2018-02-08 10:43:00,"","","","","","",""
"10725",2018-02-08 10:44:00,"","","","","","",""
"10726",2018-02-08 10:45:00,"","","","","","",""
"10727",2018-02-08 10:46:00,"","","","","","",""
"10728",2018-02-08 10:47:00,"","","","","","",""
"10729",2018-02-08 10:48:00,"","","","","","",""
"10730",2018-02-08 10:49:00,"","","","","","",""
"10731",2018-02-08 10:50:00,"","","","","","",""
"10732",2018-02-08 10:51:00,"","","","","","",""
"10733",2018-02-08 10:52:00,"","","","","","",""
"10734",2018-02-08 10:53:00,"","","","","","",""
"10735",2018-02-08 10:54:00,"","","","","","",""
"10736",2018-02-08 10:55:00,"","","","","","",""
"10737",2018-02-08 10:56:00,"","","","","","",""
"10738",2018-02-08 10:57:00,"","","","","","",""
"10739",2018-02-08 10:58:00,"","","","","","",""
"10740",2018-02-08 10:59:00,"","","","","","",""
"10741",2018-02-08 11:00:00,"","","","","","",""
"10742",2018-02-08 11:01:00,"","","","","","",""
"10743",2018-02-08 11:02:00,"","","","","","",""
"10744",2018-02-08 11:03:00,"","","","","","",""
"10745",2018-02-08 11:04:00,"","","","","","",""
"10746",2018-02-08 11:05:00,"","","","","","",""
"10747",2018-02-08 11:06:00,"","","","","","",""
"10748",2018-02-08 11:07:00,"","","","","","",""
"10749",2018-02-08 11:08:00,"","","","","","",""
"10750",2018-02-08 11:09:00,"","","","","","",""
"10751",2018-02-08 11:10:00,"","","","","","",""
"10752",2018-02-08 11:11:00,"","","","","","",""
"10753",2018-02-08 11:12:00,"","","","","","",""
"10754",2018-02-08 11:13:00,"","","","","","",""
"10755",2018-02-08 11:14:00,"","","","","","",""
"10756",2018-02-08 11:15:00,"","","","","","",""
"10757",2018-02-08 11:16:00,"","","","","","",""
"10758",2018-02-08 11:17:00,"","","","","","",""
"10759",2018-02-08 11:18:00,"","","","","","",""
"10760",2018-02-08 11:19:00,"","","","","","",""
"10761",2018-02-08 11:20:00,"","","","","","",""
"10762",2018-02-08 11:21:00,"","","","","","",""
"10763",2018-02-08 11:22:00,"","","","","","",""
"10764",2018-02-08 11:23:00,"","","","","","",""
"10765",2018-02-08 11:24:00,"","","","","","",""
"10766",2018-02-08 11:25:00,"","","","","","",""
"10767",2018-02-08 11:26:00,"","","","","","",""
"10768",2018-02-08 11:27:00,"","","","","","",""
"10769",2018-02-08 11:28:00,"","","","","","",""
"10770",2018-02-08 11:29:00,"","","","","","",""
"10771",2018-02-08 11:30:00,"","","","","","",""
"10772",2018-02-08 11:31:00,"","","","","","",""
"10773",2018-02-08 11:32:00,"","","","","","",""
"10774",2018-02-08 11:33:00,"","","","","","",""
"10775",2018-02-08 11:34:00,"","","","","","",""
"10776",2018-02-08 11:35:00,"","","","","","",""
"10777",2018-02-08 11:36:00,"","","","","","",""
"10778",2018-02-08 11:37:00,"","","","","","",""
"10779",2018-02-08 11:38:00,"","","","","","",""
"10780",2018-02-08 11:39:00,"","","","","","",""
"10781",2018-02-08 11:40:00,"","","","","","",""
"10782",2018-02-08 11:41:00,"","","","","","",""
"10783",2018-02-08 11:42:00,"","","","","","",""
"10784",2018-02-08 11:43:00,"","","","","","",""
"10785",2018-02-08 11:44:00,"","","","","","",""
"10786",2018-02-08 11:45:00,"","","","","","",""
"10787",2018-02-08 11:46:00,"","","","","","",""
"10788",2018-02-08 11:47:00,"","","","","","",""
"10789",2018-02-08 11:48:00,"","","","","","",""
"10790",2018-02-08 11:49:00,"","","","","","",""
"10791",2018-02-08 11:50:00,"","","","","","",""
"10792",2018-02-08 11:51:00,"","","","","","",""
"10793",2018-02-08 11:52:00,"","","","","","",""
"10794",2018-02-08 11:53:00,"","","","","","",""
"10795",2018-02-08 11:54:00,"","","","","","",""
"10796",2018-02-08 11:55:00,"","","","","","",""
"10797",2018-02-08 11:56:00,"","","","","","",""
"10798",2018-02-08 11:57:00,"","","","","","",""
"10799",2018-02-08 11:58:00,"","","","","","",""
"10800",2018-02-08 11:59:00,"","","","","","",""
"10801",2018-02-08 12:00:00,"","","","","","",""
"10802",2018-02-08 12:01:00,"","","","","","",""
"10803",2018-02-08 12:02:00,"","","","","","",""
"10804",2018-02-08 12:03:00,"","","","","","",""
"10805",2018-02-08 12:04:00,"","","","","","",""
"10806",2018-02-08 12:05:00,"","","","","","",""
"10807",2018-02-08 12:06:00,"","","","","","",""
"10808",2018-02-08 12:07:00,"","","","","","",""
"10809",2018-02-08 12:08:00,"","","","","","",""
"10810",2018-02-08 12:09:00,"","","","","","",""
"10811",2018-02-08 12:10:00,"","","","","","",""
"10812",2018-02-08 12:11:00,"","","","","","",""
"10813",2018-02-08 12:12:00,"","","","","","",""
"10814",2018-02-08 12:13:00,"","","2018-02-08 12:13:13","Our founders invoked our Creator four times in the Declaration of Independence. Our currency declares “IN GOD WE TRUST.” And we place our hands on our hearts as we recite the Pledge of Allegiance and proclaim that we are “One Nation Under God.” #NationalPrayerBreakfast https://t.co/zukP40Ezpo","27500","false",""
"10815",2018-02-08 12:14:00,"","","","","","",""
"10816",2018-02-08 12:15:00,"","","","","","",""
"10817",2018-02-08 12:16:00,"","","","","","",""
"10818",2018-02-08 12:17:00,"","","","","","",""
"10819",2018-02-08 12:18:00,"","","","","","",""
"10820",2018-02-08 12:19:00,"","","","","","",""
"10821",2018-02-08 12:20:00,"","","","","","",""
"10822",2018-02-08 12:21:00,"","","","","","",""
"10823",2018-02-08 12:22:00,"","","","","","",""
"10824",2018-02-08 12:23:00,"","","","","","",""
"10825",2018-02-08 12:24:00,"","","","","","",""
"10826",2018-02-08 12:25:00,"","","","","","",""
"10827",2018-02-08 12:26:00,"","","","","","",""
"10828",2018-02-08 12:27:00,"","","","","","",""
"10829",2018-02-08 12:28:00,"","","","","","",""
"10830",2018-02-08 12:29:00,"","","","","","",""
"10831",2018-02-08 12:30:00,"","","","","","",""
"10832",2018-02-08 12:31:00,"","","","","","",""
"10833",2018-02-08 12:32:00,"","","","","","",""
"10834",2018-02-08 12:33:00,"","","","","","",""
"10835",2018-02-08 12:34:00,"","","","","","",""
"10836",2018-02-08 12:35:00,"","","","","","",""
"10837",2018-02-08 12:36:00,"","","","","","",""
"10838",2018-02-08 12:37:00,"","","","","","",""
"10839",2018-02-08 12:38:00,"","","","","","",""
"10840",2018-02-08 12:39:00,"","","","","","",""
"10841",2018-02-08 12:40:00,"","","","","","",""
"10842",2018-02-08 12:41:00,"","","","","","",""
"10843",2018-02-08 12:42:00,"","","","","","",""
"10844",2018-02-08 12:43:00,"","","","","","",""
"10845",2018-02-08 12:44:00,"","","","","","",""
"10846",2018-02-08 12:45:00,"","","","","","",""
"10847",2018-02-08 12:46:00,"","","","","","",""
"10848",2018-02-08 12:47:00,"","","","","","",""
"10849",2018-02-08 12:48:00,"","","","","","",""
"10850",2018-02-08 12:49:00,"","","","","","",""
"10851",2018-02-08 12:50:00,"","","","","","",""
"10852",2018-02-08 12:51:00,"","","","","","",""
"10853",2018-02-08 12:52:00,"","","","","","",""
"10854",2018-02-08 12:53:00,"","","","","","",""
"10855",2018-02-08 12:54:00,"","","","","","",""
"10856",2018-02-08 12:55:00,"","","","","","",""
"10857",2018-02-08 12:56:00,"","","","","","",""
"10858",2018-02-08 12:57:00,"","","","","","",""
"10859",2018-02-08 12:58:00,"","","","","","",""
"10860",2018-02-08 12:59:00,"","","","","","",""
"10861",2018-02-08 13:00:00,"","","","","","",""
"10862",2018-02-08 13:01:00,"","","","","","",""
"10863",2018-02-08 13:02:00,"","","","","","",""
"10864",2018-02-08 13:03:00,"","","","","","",""
"10865",2018-02-08 13:04:00,"","","","","","",""
"10866",2018-02-08 13:05:00,"","","","","","",""
"10867",2018-02-08 13:06:00,"","","","","","",""
"10868",2018-02-08 13:07:00,"","","","","","",""
"10869",2018-02-08 13:08:00,"","","","","","",""
"10870",2018-02-08 13:09:00,"","","","","","",""
"10871",2018-02-08 13:10:00,"","","","","","",""
"10872",2018-02-08 13:11:00,"","","","","","",""
"10873",2018-02-08 13:12:00,"","","","","","",""
"10874",2018-02-08 13:13:00,"","","","","","",""
"10875",2018-02-08 13:14:00,"","","","","","",""
"10876",2018-02-08 13:15:00,"","","","","","",""
"10877",2018-02-08 13:16:00,"","","","","","",""
"10878",2018-02-08 13:17:00,"","","","","","",""
"10879",2018-02-08 13:18:00,"","","","","","",""
"10880",2018-02-08 13:19:00,"","","","","","",""
"10881",2018-02-08 13:20:00,"","","","","","",""
"10882",2018-02-08 13:21:00,"","","","","","",""
"10883",2018-02-08 13:22:00,"","","","","","",""
"10884",2018-02-08 13:23:00,"","","","","","",""
"10885",2018-02-08 13:24:00,"","","","","","",""
"10886",2018-02-08 13:25:00,"","","","","","",""
"10887",2018-02-08 13:26:00,"","","","","","",""
"10888",2018-02-08 13:27:00,"","","","","","",""
"10889",2018-02-08 13:28:00,"","","","","","",""
"10890",2018-02-08 13:29:00,"","","","","","",""
"10891",2018-02-08 13:30:00,"","","","","","",""
"10892",2018-02-08 13:31:00,"","","","","","",""
"10893",2018-02-08 13:32:00,"","","","","","",""
"10894",2018-02-08 13:33:00,"","","","","","",""
"10895",2018-02-08 13:34:00,"","","","","","",""
"10896",2018-02-08 13:35:00,"","","","","","",""
"10897",2018-02-08 13:36:00,"","","","","","",""
"10898",2018-02-08 13:37:00,"","","","","","",""
"10899",2018-02-08 13:38:00,"","","","","","",""
"10900",2018-02-08 13:39:00,"","","","","","",""
"10901",2018-02-08 13:40:00,"","","","","","",""
"10902",2018-02-08 13:41:00,"","","","","","",""
"10903",2018-02-08 13:42:00,"","","","","","",""
"10904",2018-02-08 13:43:00,"","","","","","",""
"10905",2018-02-08 13:44:00,"","","2018-02-08 13:44:00","I will be meeting with Henry Kissinger at 1:45pm. Will be discussing North Korea China and the Middle East.","13035","false",""
"10906",2018-02-08 13:45:00,"","","","","","",""
"10907",2018-02-08 13:46:00,"","","","","","",""
"10908",2018-02-08 13:47:00,"","","","","","",""
"10909",2018-02-08 13:48:00,"","","","","","",""
"10910",2018-02-08 13:49:00,"","","","","","",""
"10911",2018-02-08 13:50:00,"","","","","","",""
"10912",2018-02-08 13:51:00,"","","","","","",""
"10913",2018-02-08 13:52:00,"","","","","","",""
"10914",2018-02-08 13:53:00,"","","","","","",""
"10915",2018-02-08 13:54:00,"","","","","","",""
"10916",2018-02-08 13:55:00,"","","","","","",""
"10917",2018-02-08 13:56:00,"","","","","","",""
"10918",2018-02-08 13:57:00,"","","","","","",""
"10919",2018-02-08 13:58:00,"","","","","","",""
"10920",2018-02-08 13:59:00,"","","","","","",""
"10921",2018-02-08 14:00:00,"","","","","","",""
"10922",2018-02-08 14:01:00,"","","","","","",""
"10923",2018-02-08 14:02:00,"","","","","","",""
"10924",2018-02-08 14:03:00,"","","","","","",""
"10925",2018-02-08 14:04:00,"","","","","","",""
"10926",2018-02-08 14:05:00,"","","","","","",""
"10927",2018-02-08 14:06:00,"","","","","","",""
"10928",2018-02-08 14:07:00,"","","","","","",""
"10929",2018-02-08 14:08:00,"","","","","","",""
"10930",2018-02-08 14:09:00,"","","","","","",""
"10931",2018-02-08 14:10:00,"","","","","","",""
"10932",2018-02-08 14:11:00,"","","","","","",""
"10933",2018-02-08 14:12:00,"","","","","","",""
"10934",2018-02-08 14:13:00,"","","","","","",""
"10935",2018-02-08 14:14:00,"","","","","","",""
"10936",2018-02-08 14:15:00,"","","","","","",""
"10937",2018-02-08 14:16:00,"","","","","","",""
"10938",2018-02-08 14:17:00,"","","","","","",""
"10939",2018-02-08 14:18:00,"","","","","","",""
"10940",2018-02-08 14:19:00,"","","","","","",""
"10941",2018-02-08 14:20:00,"","","","","","",""
"10942",2018-02-08 14:21:00,"","","","","","",""
"10943",2018-02-08 14:22:00,"","","","","","",""
"10944",2018-02-08 14:23:00,"","","","","","",""
"10945",2018-02-08 14:24:00,"","","","","","",""
"10946",2018-02-08 14:25:00,"","","","","","",""
